system:index,Humidity,Latitude,Longitude,.geo
3681,95.49602925439255,28.642782834150943,77.30452177490542,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.30452177490542,28.642782834150943]}"
3682,95.49602925439255,28.642782834150943,77.31350492774662,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.31350492774662,28.642782834150943]}"
3683,95.49602925439255,28.642782834150943,77.32248808058782,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.32248808058782,28.642782834150943]}"
3684,95.49602925439255,28.642782834150943,77.33147123342901,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.33147123342901,28.642782834150943]}"
3685,95.49602925439255,28.642782834150943,77.34045438627021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.34045438627021,28.642782834150943]}"
3686,95.49602925439255,28.642782834150943,77.3494375391114,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.3494375391114,28.642782834150943]}"
3687,95.5759026210819,28.642782834150943,77.3584206919526,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.3584206919526,28.642782834150943]}"
3688,95.5759026210819,28.642782834150943,77.3674038447938,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.3674038447938,28.642782834150943]}"
3689,95.5759026210819,28.642782834150943,77.37638699763498,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.37638699763498,28.642782834150943]}"
3690,95.5759026210819,28.642782834150943,77.38537015047618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.38537015047618,28.642782834150943]}"
3691,95.5759026210819,28.642782834150943,77.39435330331737,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.39435330331737,28.642782834150943]}"
3692,95.5759026210819,28.642782834150943,77.40333645615857,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.40333645615857,28.642782834150943]}"
3693,95.5759026210819,28.642782834150943,77.41231960899977,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.41231960899977,28.642782834150943]}"
3694,95.5759026210819,28.642782834150943,77.42130276184096,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.42130276184096,28.642782834150943]}"
3695,95.5759026210819,28.642782834150943,77.43028591468216,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.43028591468216,28.642782834150943]}"
3696,95.5759026210819,28.642782834150943,77.43926906752336,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.43926906752336,28.642782834150943]}"
3697,95.5759026210819,28.642782834150943,77.44825222036455,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.44825222036455,28.642782834150943]}"
3698,95.63792460089796,28.642782834150943,77.45723537320575,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45723537320575,28.642782834150943]}"
3699,95.63792460089796,28.642782834150943,77.46621852604694,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.46621852604694,28.642782834150943]}"
3700,95.63792460089796,28.642782834150943,77.47520167888814,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47520167888814,28.642782834150943]}"
3701,95.63792460089796,28.642782834150943,77.48418483172934,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.48418483172934,28.642782834150943]}"
3702,95.63792460089796,28.642782834150943,77.49316798457052,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49316798457052,28.642782834150943]}"
3703,95.63792460089796,28.642782834150943,77.50215113741172,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.50215113741172,28.642782834150943]}"
3704,95.63792460089796,28.642782834150943,77.51113429025291,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.51113429025291,28.642782834150943]}"
3705,95.63792460089796,28.642782834150943,77.52011744309411,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.52011744309411,28.642782834150943]}"
3706,95.63792460089796,28.642782834150943,77.5291005959353,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5291005959353,28.642782834150943]}"
3707,95.63792460089796,28.642782834150943,77.5380837487765,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5380837487765,28.642782834150943]}"
3708,95.63792460089796,28.642782834150943,77.5470669016177,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5470669016177,28.642782834150943]}"
3709,95.72947326842112,28.642782834150943,77.5560500544589,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5560500544589,28.642782834150943]}"
3710,95.72947326842112,28.642782834150943,77.56503320730009,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56503320730009,28.642782834150943]}"
3711,95.72947326842112,28.642782834150943,77.57401636014129,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57401636014129,28.642782834150943]}"
3712,95.72947326842112,28.642782834150943,77.58299951298248,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.58299951298248,28.642782834150943]}"
3713,95.72947326842112,28.642782834150943,77.59198266582368,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59198266582368,28.642782834150943]}"
3714,95.72947326842112,28.642782834150943,77.60096581866487,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.60096581866487,28.642782834150943]}"
3715,95.11390734518882,28.65176598699214,76.594852700451,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.594852700451,28.65176598699214]}"
3716,95.11390734518882,28.65176598699214,76.6038358532922,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.6038358532922,28.65176598699214]}"
3717,95.11390734518882,28.65176598699214,76.61281900613339,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.61281900613339,28.65176598699214]}"
3718,95.11390734518882,28.65176598699214,76.62180215897459,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.62180215897459,28.65176598699214]}"
3719,95.11390734518882,28.65176598699214,76.63078531181579,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.63078531181579,28.65176598699214]}"
3720,95.11390734518882,28.65176598699214,76.63976846465698,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.63976846465698,28.65176598699214]}"
3721,95.11390734518882,28.65176598699214,76.64875161749818,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.64875161749818,28.65176598699214]}"
3722,95.20383971612011,28.65176598699214,76.65773477033937,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.65773477033937,28.65176598699214]}"
3723,95.20383971612011,28.65176598699214,76.66671792318057,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.66671792318057,28.65176598699214]}"
3724,95.20383971612011,28.65176598699214,76.67570107602177,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.67570107602177,28.65176598699214]}"
3725,95.20383971612011,28.65176598699214,76.68468422886296,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.68468422886296,28.65176598699214]}"
3726,95.20383971612011,28.65176598699214,76.69366738170415,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.69366738170415,28.65176598699214]}"
3727,95.20383971612011,28.65176598699214,76.70265053454534,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.70265053454534,28.65176598699214]}"
3728,95.20383971612011,28.65176598699214,76.71163368738654,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.71163368738654,28.65176598699214]}"
3729,95.20383971612011,28.65176598699214,76.72061684022773,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.72061684022773,28.65176598699214]}"
3730,95.20383971612011,28.65176598699214,76.72959999306893,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.72959999306893,28.65176598699214]}"
3731,95.20383971612011,28.65176598699214,76.73858314591013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.73858314591013,28.65176598699214]}"
3732,95.20383971612011,28.65176598699214,76.74756629875132,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.74756629875132,28.65176598699214]}"
3733,95.2416755463903,28.65176598699214,76.75654945159252,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.75654945159252,28.65176598699214]}"
3734,95.2416755463903,28.65176598699214,76.76553260443372,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.76553260443372,28.65176598699214]}"
3735,95.2416755463903,28.65176598699214,76.77451575727491,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.77451575727491,28.65176598699214]}"
3736,95.2416755463903,28.65176598699214,76.78349891011611,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.78349891011611,28.65176598699214]}"
3737,95.2416755463903,28.65176598699214,76.7924820629573,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.7924820629573,28.65176598699214]}"
3738,95.2416755463903,28.65176598699214,76.80146521579849,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.80146521579849,28.65176598699214]}"
3739,95.2416755463903,28.65176598699214,76.81044836863968,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.81044836863968,28.65176598699214]}"
3740,95.2416755463903,28.65176598699214,76.81943152148088,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.81943152148088,28.65176598699214]}"
3741,95.2416755463903,28.65176598699214,76.82841467432208,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.82841467432208,28.65176598699214]}"
3742,95.2416755463903,28.65176598699214,76.83739782716327,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.83739782716327,28.65176598699214]}"
3743,95.2416755463903,28.65176598699214,76.84638098000447,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.84638098000447,28.65176598699214]}"
3744,95.28519317063898,28.65176598699214,76.85536413284566,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.85536413284566,28.65176598699214]}"
3745,95.28519317063898,28.65176598699214,76.86434728568686,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.86434728568686,28.65176598699214]}"
3746,95.28519317063898,28.65176598699214,76.87333043852806,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.87333043852806,28.65176598699214]}"
3747,95.28519317063898,28.65176598699214,76.88231359136925,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.88231359136925,28.65176598699214]}"
3748,95.28519317063898,28.65176598699214,76.89129674421045,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.89129674421045,28.65176598699214]}"
3749,95.28519317063898,28.65176598699214,76.90027989705165,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.90027989705165,28.65176598699214]}"
3750,95.28519317063898,28.65176598699214,76.90926304989284,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.90926304989284,28.65176598699214]}"
3751,95.28519317063898,28.65176598699214,76.91824620273403,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.91824620273403,28.65176598699214]}"
3752,95.28519317063898,28.65176598699214,76.92722935557522,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.92722935557522,28.65176598699214]}"
3753,95.28519317063898,28.65176598699214,76.93621250841642,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.93621250841642,28.65176598699214]}"
3754,95.28519317063898,28.65176598699214,76.94519566125761,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.94519566125761,28.65176598699214]}"
3755,95.36693547626905,28.65176598699214,76.95417881409881,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.95417881409881,28.65176598699214]}"
3756,95.36693547626905,28.65176598699214,76.96316196694,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.96316196694,28.65176598699214]}"
3757,95.36693547626905,28.65176598699214,76.9721451197812,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.9721451197812,28.65176598699214]}"
3758,95.36693547626905,28.65176598699214,76.9811282726224,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.9811282726224,28.65176598699214]}"
3759,95.36693547626905,28.65176598699214,76.9901114254636,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.9901114254636,28.65176598699214]}"
3760,95.36693547626905,28.65176598699214,76.99909457830479,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.99909457830479,28.65176598699214]}"
3761,95.36693547626905,28.65176598699214,77.00807773114599,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.00807773114599,28.65176598699214]}"
3762,95.36693547626905,28.65176598699214,77.01706088398718,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.01706088398718,28.65176598699214]}"
3763,95.36693547626905,28.65176598699214,77.02604403682838,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.02604403682838,28.65176598699214]}"
3764,95.36693547626905,28.65176598699214,77.03502718966956,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.03502718966956,28.65176598699214]}"
3765,95.36693547626905,28.65176598699214,77.04401034251076,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.04401034251076,28.65176598699214]}"
3766,95.45529846350715,28.65176598699214,77.05299349535196,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05299349535196,28.65176598699214]}"
3767,95.45529846350715,28.65176598699214,77.06197664819315,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.06197664819315,28.65176598699214]}"
3768,95.45529846350715,28.65176598699214,77.07095980103435,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.07095980103435,28.65176598699214]}"
3769,95.45529846350715,28.65176598699214,77.07994295387554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.07994295387554,28.65176598699214]}"
3770,95.45529846350715,28.65176598699214,77.08892610671674,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.08892610671674,28.65176598699214]}"
3771,95.45529846350715,28.65176598699214,77.09790925955794,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.09790925955794,28.65176598699214]}"
3772,95.45529846350715,28.65176598699214,77.10689241239913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.10689241239913,28.65176598699214]}"
3773,95.45529846350715,28.65176598699214,77.11587556524033,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11587556524033,28.65176598699214]}"
3774,95.45529846350715,28.65176598699214,77.12485871808153,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.12485871808153,28.65176598699214]}"
3775,95.45529846350715,28.65176598699214,77.13384187092272,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.13384187092272,28.65176598699214]}"
3776,95.45529846350715,28.65176598699214,77.14282502376392,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.14282502376392,28.65176598699214]}"
3777,95.53532249112007,28.65176598699214,77.1518081766051,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.1518081766051,28.65176598699214]}"
3778,95.53532249112007,28.65176598699214,77.1607913294463,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.1607913294463,28.65176598699214]}"
3779,95.53532249112007,28.65176598699214,77.1697744822875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.1697744822875,28.65176598699214]}"
3780,95.53532249112007,28.65176598699214,77.17875763512869,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.17875763512869,28.65176598699214]}"
3781,95.53532249112007,28.65176598699214,77.18774078796989,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.18774078796989,28.65176598699214]}"
3782,95.53532249112007,28.65176598699214,77.19672394081108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.19672394081108,28.65176598699214]}"
3783,95.53532249112007,28.65176598699214,77.20570709365228,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.20570709365228,28.65176598699214]}"
3784,95.53532249112007,28.65176598699214,77.21469024649348,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.21469024649348,28.65176598699214]}"
3785,95.53532249112007,28.65176598699214,77.22367339933467,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.22367339933467,28.65176598699214]}"
3786,95.53532249112007,28.65176598699214,77.23265655217587,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.23265655217587,28.65176598699214]}"
3787,95.53532249112007,28.65176598699214,77.24163970501706,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.24163970501706,28.65176598699214]}"
3788,95.59788061402611,28.65176598699214,77.25062285785826,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.25062285785826,28.65176598699214]}"
3789,95.59788061402611,28.65176598699214,77.25960601069944,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.25960601069944,28.65176598699214]}"
3790,95.59788061402611,28.65176598699214,77.26858916354064,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.26858916354064,28.65176598699214]}"
3791,95.59788061402611,28.65176598699214,77.27757231638184,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.27757231638184,28.65176598699214]}"
3792,95.59788061402611,28.65176598699214,77.28655546922303,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.28655546922303,28.65176598699214]}"
3793,95.59788061402611,28.65176598699214,77.29553862206423,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.29553862206423,28.65176598699214]}"
3794,95.59788061402611,28.65176598699214,77.30452177490542,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.30452177490542,28.65176598699214]}"
3795,95.59788061402611,28.65176598699214,77.31350492774662,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.31350492774662,28.65176598699214]}"
3796,95.59788061402611,28.65176598699214,77.32248808058782,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.32248808058782,28.65176598699214]}"
3797,95.59788061402611,28.65176598699214,77.33147123342901,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.33147123342901,28.65176598699214]}"
3798,95.59788061402611,28.65176598699214,77.34045438627021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.34045438627021,28.65176598699214]}"
3799,95.59788061402611,28.65176598699214,77.3494375391114,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.3494375391114,28.65176598699214]}"
3800,95.68721895559345,28.65176598699214,77.3584206919526,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.3584206919526,28.65176598699214]}"
3801,95.68721895559345,28.65176598699214,77.3674038447938,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.3674038447938,28.65176598699214]}"
3802,95.68721895559345,28.65176598699214,77.37638699763498,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.37638699763498,28.65176598699214]}"
3803,95.68721895559345,28.65176598699214,77.38537015047618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.38537015047618,28.65176598699214]}"
3804,95.68721895559345,28.65176598699214,77.39435330331737,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.39435330331737,28.65176598699214]}"
3805,95.68721895559345,28.65176598699214,77.40333645615857,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.40333645615857,28.65176598699214]}"
3806,95.68721895559345,28.65176598699214,77.41231960899977,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.41231960899977,28.65176598699214]}"
3807,95.68721895559345,28.65176598699214,77.42130276184096,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.42130276184096,28.65176598699214]}"
3808,95.68721895559345,28.65176598699214,77.43028591468216,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.43028591468216,28.65176598699214]}"
3809,95.68721895559345,28.65176598699214,77.43926906752336,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.43926906752336,28.65176598699214]}"
3810,95.68721895559345,28.65176598699214,77.44825222036455,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.44825222036455,28.65176598699214]}"
3811,95.76198718079742,28.65176598699214,77.45723537320575,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45723537320575,28.65176598699214]}"
3812,95.76198718079742,28.65176598699214,77.46621852604694,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.46621852604694,28.65176598699214]}"
3813,95.76198718079742,28.65176598699214,77.47520167888814,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47520167888814,28.65176598699214]}"
3814,95.76198718079742,28.65176598699214,77.48418483172934,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.48418483172934,28.65176598699214]}"
3815,95.76198718079742,28.65176598699214,77.49316798457052,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49316798457052,28.65176598699214]}"
3816,95.76198718079742,28.65176598699214,77.50215113741172,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.50215113741172,28.65176598699214]}"
3817,95.76198718079742,28.65176598699214,77.51113429025291,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.51113429025291,28.65176598699214]}"
3818,95.76198718079742,28.65176598699214,77.52011744309411,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.52011744309411,28.65176598699214]}"
3819,95.76198718079742,28.65176598699214,77.5291005959353,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5291005959353,28.65176598699214]}"
3820,95.76198718079742,28.65176598699214,77.5380837487765,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5380837487765,28.65176598699214]}"
3821,95.76198718079742,28.65176598699214,77.5470669016177,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5470669016177,28.65176598699214]}"
3822,95.84772324155615,28.65176598699214,77.5560500544589,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5560500544589,28.65176598699214]}"
3823,95.84772324155615,28.65176598699214,77.56503320730009,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56503320730009,28.65176598699214]}"
3824,95.84772324155615,28.65176598699214,77.57401636014129,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57401636014129,28.65176598699214]}"
3825,95.84772324155615,28.65176598699214,77.58299951298248,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.58299951298248,28.65176598699214]}"
3826,95.84772324155615,28.65176598699214,77.59198266582368,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59198266582368,28.65176598699214]}"
3827,95.84772324155615,28.65176598699214,77.60096581866487,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.60096581866487,28.65176598699214]}"
3828,95.11390734518882,28.660749139833335,76.594852700451,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.594852700451,28.660749139833335]}"
3829,95.11390734518882,28.660749139833335,76.6038358532922,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.6038358532922,28.660749139833335]}"
3830,95.11390734518882,28.660749139833335,76.61281900613339,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.61281900613339,28.660749139833335]}"
3831,95.11390734518882,28.660749139833335,76.62180215897459,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.62180215897459,28.660749139833335]}"
3832,95.11390734518882,28.660749139833335,76.63078531181579,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.63078531181579,28.660749139833335]}"
3833,95.11390734518882,28.660749139833335,76.63976846465698,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.63976846465698,28.660749139833335]}"
3834,95.11390734518882,28.660749139833335,76.64875161749818,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.64875161749818,28.660749139833335]}"
3835,95.20383971612011,28.660749139833335,76.65773477033937,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.65773477033937,28.660749139833335]}"
3836,95.20383971612011,28.660749139833335,76.66671792318057,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.66671792318057,28.660749139833335]}"
3837,95.20383971612011,28.660749139833335,76.67570107602177,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.67570107602177,28.660749139833335]}"
3838,95.20383971612011,28.660749139833335,76.68468422886296,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.68468422886296,28.660749139833335]}"
3839,95.20383971612011,28.660749139833335,76.69366738170415,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.69366738170415,28.660749139833335]}"
3840,95.20383971612011,28.660749139833335,76.70265053454534,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.70265053454534,28.660749139833335]}"
3841,95.20383971612011,28.660749139833335,76.71163368738654,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.71163368738654,28.660749139833335]}"
3842,95.20383971612011,28.660749139833335,76.72061684022773,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.72061684022773,28.660749139833335]}"
3843,95.20383971612011,28.660749139833335,76.72959999306893,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.72959999306893,28.660749139833335]}"
3844,95.20383971612011,28.660749139833335,76.73858314591013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.73858314591013,28.660749139833335]}"
3845,95.20383971612011,28.660749139833335,76.74756629875132,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.74756629875132,28.660749139833335]}"
3846,95.2416755463903,28.660749139833335,76.75654945159252,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.75654945159252,28.660749139833335]}"
3847,95.2416755463903,28.660749139833335,76.76553260443372,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.76553260443372,28.660749139833335]}"
3848,95.2416755463903,28.660749139833335,76.77451575727491,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.77451575727491,28.660749139833335]}"
3849,95.2416755463903,28.660749139833335,76.78349891011611,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.78349891011611,28.660749139833335]}"
3850,95.2416755463903,28.660749139833335,76.7924820629573,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.7924820629573,28.660749139833335]}"
3851,95.2416755463903,28.660749139833335,76.80146521579849,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.80146521579849,28.660749139833335]}"
3852,95.2416755463903,28.660749139833335,76.81044836863968,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.81044836863968,28.660749139833335]}"
3853,95.2416755463903,28.660749139833335,76.81943152148088,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.81943152148088,28.660749139833335]}"
3854,95.2416755463903,28.660749139833335,76.82841467432208,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.82841467432208,28.660749139833335]}"
3855,95.2416755463903,28.660749139833335,76.83739782716327,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.83739782716327,28.660749139833335]}"
3856,95.2416755463903,28.660749139833335,76.84638098000447,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.84638098000447,28.660749139833335]}"
3857,95.28519317063898,28.660749139833335,76.85536413284566,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.85536413284566,28.660749139833335]}"
3858,95.28519317063898,28.660749139833335,76.86434728568686,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.86434728568686,28.660749139833335]}"
3859,95.28519317063898,28.660749139833335,76.87333043852806,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.87333043852806,28.660749139833335]}"
3860,95.28519317063898,28.660749139833335,76.88231359136925,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.88231359136925,28.660749139833335]}"
3861,95.28519317063898,28.660749139833335,76.89129674421045,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.89129674421045,28.660749139833335]}"
3862,95.28519317063898,28.660749139833335,76.90027989705165,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.90027989705165,28.660749139833335]}"
3863,95.28519317063898,28.660749139833335,76.90926304989284,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.90926304989284,28.660749139833335]}"
3864,95.28519317063898,28.660749139833335,76.91824620273403,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.91824620273403,28.660749139833335]}"
3865,95.28519317063898,28.660749139833335,76.92722935557522,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.92722935557522,28.660749139833335]}"
3866,95.28519317063898,28.660749139833335,76.93621250841642,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.93621250841642,28.660749139833335]}"
3867,95.28519317063898,28.660749139833335,76.94519566125761,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.94519566125761,28.660749139833335]}"
3868,95.36693547626905,28.660749139833335,76.95417881409881,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.95417881409881,28.660749139833335]}"
