system:index,BuildingDensity,Latitude,Longitude,.geo
4175,0,29.00060701847133,76.78817677361063,"{""type"":""Point"",""coordinates"":[76.78817677361063,29.00060701847133]}"
4176,0,28.658905591560735,77.52465371025373,"{""type"":""Point"",""coordinates"":[77.52465371025373,28.658905591560735]}"
4177,0,28.386121434112123,76.92933922894478,"{""type"":""Point"",""coordinates"":[76.92933922894478,28.386121434112123]}"
4178,0,28.987131593101065,76.71243271148052,"{""type"":""Point"",""coordinates"":[76.71243271148052,28.987131593101065]}"
4179,5,28.329672744613312,77.28843200479618,"{""type"":""Point"",""coordinates"":[77.28843200479618,28.329672744613312]}"
4180,2868,28.526423142457833,77.41995700282969,"{""type"":""Point"",""coordinates"":[77.41995700282969,28.526423142457833]}"
4181,0,28.44398002298942,76.7197763157522,"{""type"":""Point"",""coordinates"":[76.7197763157522,28.44398002298942]}"
4182,0,28.766587688828167,77.59749086465801,"{""type"":""Point"",""coordinates"":[77.59749086465801,28.766587688828167]}"
4183,0,28.480188952467696,77.47704009815384,"{""type"":""Point"",""coordinates"":[77.47704009815384,28.480188952467696]}"
4184,1108,28.36186236329011,77.0724143024507,"{""type"":""Point"",""coordinates"":[77.0724143024507,28.36186236329011]}"
4185,5747,28.617341002642164,77.34199393537521,"{""type"":""Point"",""coordinates"":[77.34199393537521,28.617341002642164]}"
4186,4922,28.81376826155452,77.07225339144452,"{""type"":""Point"",""coordinates"":[77.07225339144452,28.81376826155452]}"
4187,2174,28.543535873781074,77.44295888543857,"{""type"":""Point"",""coordinates"":[77.44295888543857,28.543535873781074]}"
4188,0,29.130486782020615,77.25558727768923,"{""type"":""Point"",""coordinates"":[77.25558727768923,29.130486782020615]}"
4189,0,28.568013921529946,77.56365448148219,"{""type"":""Point"",""coordinates"":[77.56365448148219,28.568013921529946]}"
4190,0,28.299542034081117,77.10932665569392,"{""type"":""Point"",""coordinates"":[77.10932665569392,28.299542034081117]}"
4191,5544,28.829648969978507,77.06898654143349,"{""type"":""Point"",""coordinates"":[77.06898654143349,28.829648969978507]}"
4192,0,29.00808084485939,76.81724989328127,"{""type"":""Point"",""coordinates"":[76.81724989328127,29.00808084485939]}"
4193,0,28.505425749949776,76.82882791843936,"{""type"":""Point"",""coordinates"":[76.82882791843936,28.505425749949776]}"
4194,74,28.97921213349495,77.26141052377542,"{""type"":""Point"",""coordinates"":[77.26141052377542,28.97921213349495]}"
4195,0,28.51296922353411,76.94281179789382,"{""type"":""Point"",""coordinates"":[76.94281179789382,28.51296922353411]}"
4196,3896,28.418197523606775,77.31339827069995,"{""type"":""Point"",""coordinates"":[77.31339827069995,28.418197523606775]}"
4197,0,28.452650548363785,77.13114505790915,"{""type"":""Point"",""coordinates"":[77.13114505790915,28.452650548363785]}"
4198,0,28.999101223214634,77.32352333868154,"{""type"":""Point"",""coordinates"":[77.32352333868154,28.999101223214634]}"
4199,6714,28.680804488712088,77.06853238284977,"{""type"":""Point"",""coordinates"":[77.06853238284977,28.680804488712088]}"
4200,0,28.739235707847154,77.60908302673538,"{""type"":""Point"",""coordinates"":[77.60908302673538,28.739235707847154]}"
4201,2330,28.70304678339446,76.91716148967176,"{""type"":""Point"",""coordinates"":[76.91716148967176,28.70304678339446]}"
4202,0,28.64703496419731,77.5530810085245,"{""type"":""Point"",""coordinates"":[77.5530810085245,28.64703496419731]}"
4203,0,28.817281773831926,77.30816986416843,"{""type"":""Point"",""coordinates"":[77.30816986416843,28.817281773831926]}"
4204,5395,28.868914752557963,77.28094284551239,"{""type"":""Point"",""coordinates"":[77.28094284551239,28.868914752557963]}"
4205,0,28.842208130918205,76.92676257263996,"{""type"":""Point"",""coordinates"":[76.92676257263996,28.842208130918205]}"
4206,16,28.583085527953955,77.04012436610255,"{""type"":""Point"",""coordinates"":[77.04012436610255,28.583085527953955]}"
4207,0,28.863861260546134,76.76578345877684,"{""type"":""Point"",""coordinates"":[76.76578345877684,28.863861260546134]}"
4208,0,28.93451275752174,77.2683911636629,"{""type"":""Point"",""coordinates"":[77.2683911636629,28.93451275752174]}"
4209,3775,28.43245740241972,77.02646763524669,"{""type"":""Point"",""coordinates"":[77.02646763524669,28.43245740241972]}"
4210,0,28.43545450039482,77.39895538833647,"{""type"":""Point"",""coordinates"":[77.39895538833647,28.43545450039482]}"
4211,4502,28.634079784864987,77.33602784128841,"{""type"":""Point"",""coordinates"":[77.33602784128841,28.634079784864987]}"
4212,0,28.976066138368925,76.8407392672888,"{""type"":""Point"",""coordinates"":[76.8407392672888,28.976066138368925]}"
4213,65,28.41380142757902,76.92331601160312,"{""type"":""Point"",""coordinates"":[76.92331601160312,28.41380142757902]}"
4214,0,28.866932654095603,76.78319410191915,"{""type"":""Point"",""coordinates"":[76.78319410191915,28.866932654095603]}"
4215,0,29.09689776943263,77.07862031218677,"{""type"":""Point"",""coordinates"":[77.07862031218677,29.09689776943263]}"
4216,0,28.990290127457584,77.33842670318302,"{""type"":""Point"",""coordinates"":[77.33842670318302,28.990290127457584]}"
4217,5398,28.572792476902933,77.02873459344235,"{""type"":""Point"",""coordinates"":[77.02873459344235,28.572792476902933]}"
4218,0,28.98236279018847,77.14601062441999,"{""type"":""Point"",""coordinates"":[77.14601062441999,28.98236279018847]}"
4219,4698,28.492813812961693,77.163578441455,"{""type"":""Point"",""coordinates"":[77.163578441455,28.492813812961693]}"
4220,5966,28.687767054242848,77.19789354990672,"{""type"":""Point"",""coordinates"":[77.19789354990672,28.687767054242848]}"
4221,0,29.05477168991223,76.9620376987643,"{""type"":""Point"",""coordinates"":[76.9620376987643,29.05477168991223]}"
4222,1381,28.678582447881112,77.1193786443551,"{""type"":""Point"",""coordinates"":[77.1193786443551,28.678582447881112]}"
4223,5588,28.667541749996886,77.47265560169072,"{""type"":""Point"",""coordinates"":[77.47265560169072,28.667541749996886]}"
4224,0,28.884207569439262,77.52660110486045,"{""type"":""Point"",""coordinates"":[77.52660110486045,28.884207569439262]}"
4225,0,28.532839221628926,76.99930570822256,"{""type"":""Point"",""coordinates"":[76.99930570822256,28.532839221628926]}"
4226,0,28.874495383221586,76.93920504722672,"{""type"":""Point"",""coordinates"":[76.93920504722672,28.874495383221586]}"
4227,0,28.716547208217612,77.42371925723715,"{""type"":""Point"",""coordinates"":[77.42371925723715,28.716547208217612]}"
4228,0,29.0853896880844,77.35224719186724,"{""type"":""Point"",""coordinates"":[77.35224719186724,29.0853896880844]}"
4229,0,28.447445527838187,77.2388930953867,"{""type"":""Point"",""coordinates"":[77.2388930953867,28.447445527838187]}"
4230,0,28.7548230368621,77.26064889437743,"{""type"":""Point"",""coordinates"":[77.26064889437743,28.7548230368621]}"
4231,2668,28.537796173575742,77.54408100703131,"{""type"":""Point"",""coordinates"":[77.54408100703131,28.537796173575742]}"
4232,684,28.616207845968713,77.22212829739611,"{""type"":""Point"",""coordinates"":[77.22212829739611,28.616207845968713]}"
4233,0,28.836079079666323,76.86073967663778,"{""type"":""Point"",""coordinates"":[76.86073967663778,28.836079079666323]}"
4234,0,28.805301935616058,76.7374867157167,"{""type"":""Point"",""coordinates"":[76.7374867157167,28.805301935616058]}"
4235,4524,28.542326649543707,77.40472077121669,"{""type"":""Point"",""coordinates"":[77.40472077121669,28.542326649543707]}"
4236,2347,28.619035662143425,77.46730917142362,"{""type"":""Point"",""coordinates"":[77.46730917142362,28.619035662143425]}"
4237,0,28.523549872375703,77.01047689440023,"{""type"":""Point"",""coordinates"":[77.01047689440023,28.523549872375703]}"
4238,0,28.995607162019706,77.48147325804213,"{""type"":""Point"",""coordinates"":[77.48147325804213,28.995607162019706]}"
4239,236,28.791289293189553,77.48944227615962,"{""type"":""Point"",""coordinates"":[77.48944227615962,28.791289293189553]}"
4240,0,28.340881169356077,76.89502283891989,"{""type"":""Point"",""coordinates"":[76.89502283891989,28.340881169356077]}"
4241,2739,28.761011660814898,77.28307867789451,"{""type"":""Point"",""coordinates"":[77.28307867789451,28.761011660814898]}"
4242,6589,28.697305640977703,77.26107809058604,"{""type"":""Point"",""coordinates"":[77.26107809058604,28.697305640977703]}"
4243,3430,28.589994410762785,77.06722568634291,"{""type"":""Point"",""coordinates"":[77.06722568634291,28.589994410762785]}"
4244,0,28.39799027605418,77.39238598037991,"{""type"":""Point"",""coordinates"":[77.39238598037991,28.39799027605418]}"
4245,0,28.54462253313304,76.83330147284977,"{""type"":""Point"",""coordinates"":[76.83330147284977,28.54462253313304]}"
4246,0,28.34865964622393,77.23830422814339,"{""type"":""Point"",""coordinates"":[77.23830422814339,28.34865964622393]}"
4247,0,28.648971291919853,76.64134625231655,"{""type"":""Point"",""coordinates"":[76.64134625231655,28.648971291919853]}"
4248,0,28.72147459511315,76.85712857426836,"{""type"":""Point"",""coordinates"":[76.85712857426836,28.72147459511315]}"
4249,0,28.330720800498664,76.93715646779602,"{""type"":""Point"",""coordinates"":[76.93715646779602,28.330720800498664]}"
4250,0,28.5238182214109,76.92734298304795,"{""type"":""Point"",""coordinates"":[76.92734298304795,28.5238182214109]}"
4251,0,28.465806370623245,76.7221507662546,"{""type"":""Point"",""coordinates"":[76.7221507662546,28.465806370623245]}"
4252,4662,28.702625808899576,77.07929779192443,"{""type"":""Point"",""coordinates"":[77.07929779192443,28.702625808899576]}"
4253,4107,28.97204658017838,77.28322200436283,"{""type"":""Point"",""coordinates"":[77.28322200436283,28.97204658017838]}"
4254,0,29.025761879625303,77.29766170130594,"{""type"":""Point"",""coordinates"":[77.29766170130594,29.025761879625303]}"
4255,29,28.65928540391719,76.86090787556894,"{""type"":""Point"",""coordinates"":[76.86090787556894,28.65928540391719]}"
4256,6405,28.4577861266672,77.03052604239093,"{""type"":""Point"",""coordinates"":[77.03052604239093,28.4577861266672]}"
4257,529,28.581377181573703,77.23654488397489,"{""type"":""Point"",""coordinates"":[77.23654488397489,28.581377181573703]}"
4258,0,28.760022220502243,76.89519281643645,"{""type"":""Point"",""coordinates"":[76.89519281643645,28.760022220502243]}"
4259,0,28.46152829700566,77.1211845793852,"{""type"":""Point"",""coordinates"":[77.1211845793852,28.46152829700566]}"
4260,1684,28.86699264558294,77.10196571892357,"{""type"":""Point"",""coordinates"":[77.10196571892357,28.86699264558294]}"
4261,224,28.860109946963163,76.67352761588435,"{""type"":""Point"",""coordinates"":[76.67352761588435,28.860109946963163]}"
4262,0,29.143719754664602,77.10172222098844,"{""type"":""Point"",""coordinates"":[77.10172222098844,29.143719754664602]}"
4263,513,28.76078045760236,76.70579590853546,"{""type"":""Point"",""coordinates"":[76.70579590853546,28.76078045760236]}"
4264,0,29.06461776430875,77.10378172302956,"{""type"":""Point"",""coordinates"":[77.10378172302956,29.06461776430875]}"
4265,0,29.01544456374377,77.213892034858,"{""type"":""Point"",""coordinates"":[77.213892034858,29.01544456374377]}"
4266,1215,28.918163299141792,76.9308442314744,"{""type"":""Point"",""coordinates"":[76.9308442314744,28.918163299141792]}"
4267,0,28.387475391857166,77.14078308224674,"{""type"":""Point"",""coordinates"":[77.14078308224674,28.387475391857166]}"
4268,4258,28.874709316072913,76.87826969557368,"{""type"":""Point"",""coordinates"":[76.87826969557368,28.874709316072913]}"
4269,65,28.975695215372543,77.16399799075013,"{""type"":""Point"",""coordinates"":[77.16399799075013,28.975695215372543]}"
4270,4582,28.515500633806738,77.28154952130039,"{""type"":""Point"",""coordinates"":[77.28154952130039,28.515500633806738]}"
4271,0,29.08168553223016,77.34175008655563,"{""type"":""Point"",""coordinates"":[77.34175008655563,29.08168553223016]}"
4272,2656,28.455421469229908,76.99519466148813,"{""type"":""Point"",""coordinates"":[76.99519466148813,28.455421469229908]}"
4273,0,28.579964981582865,76.73087793430412,"{""type"":""Point"",""coordinates"":[76.73087793430412,28.579964981582865]}"
4274,0,28.787347791215307,77.47598063336959,"{""type"":""Point"",""coordinates"":[77.47598063336959,28.787347791215307]}"
4275,0,28.82463333368612,77.2364709162158,"{""type"":""Point"",""coordinates"":[77.2364709162158,28.82463333368612]}"
4276,0,28.847714019040232,77.13629989070525,"{""type"":""Point"",""coordinates"":[77.13629989070525,28.847714019040232]}"
4277,0,28.706572047547137,76.80198905496658,"{""type"":""Point"",""coordinates"":[76.80198905496658,28.706572047547137]}"
4278,0,28.710600008000082,77.52006487006867,"{""type"":""Point"",""coordinates"":[77.52006487006867,28.710600008000082]}"
4279,0,28.695739220563055,76.81409689120258,"{""type"":""Point"",""coordinates"":[76.81409689120258,28.695739220563055]}"
4280,5878,28.56479398002562,76.98180405328638,"{""type"":""Point"",""coordinates"":[76.98180405328638,28.56479398002562]}"
4281,78,29.11023669911983,77.2445952772954,"{""type"":""Point"",""coordinates"":[77.2445952772954,29.11023669911983]}"
4282,2718,28.69472212280118,77.20865237131018,"{""type"":""Point"",""coordinates"":[77.20865237131018,28.69472212280118]}"
4283,0,28.44054592283046,77.10985406981229,"{""type"":""Point"",""coordinates"":[77.10985406981229,28.44054592283046]}"
4284,6187,28.410898716378984,77.29124215364293,"{""type"":""Point"",""coordinates"":[77.29124215364293,28.410898716378984]}"
4285,0,28.941385326960066,76.69999460288336,"{""type"":""Point"",""coordinates"":[76.69999460288336,28.941385326960066]}"
4286,0,28.849029518953635,76.74705812774468,"{""type"":""Point"",""coordinates"":[76.74705812774468,28.849029518953635]}"
4287,245,28.757795326637094,77.30989038368833,"{""type"":""Point"",""coordinates"":[77.30989038368833,28.757795326637094]}"
4288,0,28.478229541208677,77.28161491890393,"{""type"":""Point"",""coordinates"":[77.28161491890393,28.478229541208677]}"
4289,0,28.62242289628108,77.13297678420466,"{""type"":""Point"",""coordinates"":[77.13297678420466,28.62242289628108]}"
4290,0,28.904320737853595,77.00557816108916,"{""type"":""Point"",""coordinates"":[77.00557816108916,28.904320737853595]}"
4291,434,28.473501141519275,76.71932331033108,"{""type"":""Point"",""coordinates"":[76.71932331033108,28.473501141519275]}"
4292,5652,28.865040055266256,77.00722827525708,"{""type"":""Point"",""coordinates"":[77.00722827525708,28.865040055266256]}"
4293,3678,28.41596367010995,77.43707073182124,"{""type"":""Point"",""coordinates"":[77.43707073182124,28.41596367010995]}"
4294,694,28.835716489446185,76.96085958904688,"{""type"":""Point"",""coordinates"":[76.96085958904688,28.835716489446185]}"
4295,0,28.26093330229512,77.05909350094817,"{""type"":""Point"",""coordinates"":[77.05909350094817,28.26093330229512]}"
4296,0,28.2981216764796,77.02133655713598,"{""type"":""Point"",""coordinates"":[77.02133655713598,28.2981216764796]}"
4297,0,28.610011575884247,76.7705442739585,"{""type"":""Point"",""coordinates"":[76.7705442739585,28.610011575884247]}"
4298,1315,28.586078246738833,76.72841884044334,"{""type"":""Point"",""coordinates"":[76.72841884044334,28.586078246738833]}"
4299,2708,28.506410925721752,77.2260147351609,"{""type"":""Point"",""coordinates"":[77.2260147351609,28.506410925721752]}"
4300,0,28.90461449947443,77.52723652021244,"{""type"":""Point"",""coordinates"":[77.52723652021244,28.90461449947443]}"
4301,0,28.860207654729276,77.51153363288302,"{""type"":""Point"",""coordinates"":[77.51153363288302,28.860207654729276]}"
4302,811,28.564770704027016,76.6842361048576,"{""type"":""Point"",""coordinates"":[76.6842361048576,28.564770704027016]}"
4303,0,28.95172077850049,77.15237949278935,"{""type"":""Point"",""coordinates"":[77.15237949278935,28.95172077850049]}"
4304,178,28.335772925727632,76.90778470426403,"{""type"":""Point"",""coordinates"":[76.90778470426403,28.335772925727632]}"
4305,3175,28.68301270680414,77.19120186436822,"{""type"":""Point"",""coordinates"":[77.19120186436822,28.68301270680414]}"
4306,143,28.693875151689088,76.59669042545691,"{""type"":""Point"",""coordinates"":[76.59669042545691,28.693875151689088]}"
4307,388,28.60675842466072,77.01153671436785,"{""type"":""Point"",""coordinates"":[77.01153671436785,28.60675842466072]}"
4308,536,28.74533306156097,76.80122509186413,"{""type"":""Point"",""coordinates"":[76.80122509186413,28.74533306156097]}"
4309,0,28.841660859430604,77.02404633246833,"{""type"":""Point"",""coordinates"":[77.02404633246833,28.841660859430604]}"
4310,0,29.040453666438776,77.17209134904033,"{""type"":""Point"",""coordinates"":[77.17209134904033,29.040453666438776]}"
4311,0,29.022527884788634,76.86067458796785,"{""type"":""Point"",""coordinates"":[76.86067458796785,29.022527884788634]}"
4312,6001,28.63929060187626,77.23841517113878,"{""type"":""Point"",""coordinates"":[77.23841517113878,28.63929060187626]}"
4313,3202,28.992610624425286,76.8998982231362,"{""type"":""Point"",""coordinates"":[76.8998982231362,28.992610624425286]}"
4314,0,29.08206018236091,77.00546941613919,"{""type"":""Point"",""coordinates"":[77.00546941613919,29.08206018236091]}"
4315,20,29.051240430854826,76.9789106653906,"{""type"":""Point"",""coordinates"":[76.9789106653906,29.051240430854826]}"
4316,0,28.513439526855297,76.82472909818586,"{""type"":""Point"",""coordinates"":[76.82472909818586,28.513439526855297]}"
4317,270,28.571973682780893,76.74020755572174,"{""type"":""Point"",""coordinates"":[76.74020755572174,28.571973682780893]}"
4318,486,29.007836678886846,77.32108733972878,"{""type"":""Point"",""coordinates"":[77.32108733972878,29.007836678886846]}"
4319,3792,28.609817552874308,77.3640038454191,"{""type"":""Point"",""coordinates"":[77.3640038454191,28.609817552874308]}"
4320,6858,28.69350925416351,77.27603778586544,"{""type"":""Point"",""coordinates"":[77.27603778586544,28.69350925416351]}"
4321,2016,28.479888161512218,77.18461186771835,"{""type"":""Point"",""coordinates"":[77.18461186771835,28.479888161512218]}"
4322,313,28.539614998558083,76.95165316975857,"{""type"":""Point"",""coordinates"":[76.95165316975857,28.539614998558083]}"
4323,5244,28.706013752265246,76.8217467334499,"{""type"":""Point"",""coordinates"":[76.8217467334499,28.706013752265246]}"
4324,0,28.357130542950287,77.41096326853966,"{""type"":""Point"",""coordinates"":[77.41096326853966,28.357130542950287]}"
4325,1194,28.950187448577086,76.99318793288278,"{""type"":""Point"",""coordinates"":[76.99318793288278,28.950187448577086]}"
4326,0,28.996844920864284,77.05999971298077,"{""type"":""Point"",""coordinates"":[77.05999971298077,28.996844920864284]}"
4327,1685,28.385374459200648,76.90373690743705,"{""type"":""Point"",""coordinates"":[76.90373690743705,28.385374459200648]}"
4328,0,28.449513393245265,77.12438493699854,"{""type"":""Point"",""coordinates"":[77.12438493699854,28.449513393245265]}"
4329,0,28.904775984710348,77.22704281499645,"{""type"":""Point"",""coordinates"":[77.22704281499645,28.904775984710348]}"
4330,0,29.053692712157304,77.2517023678617,"{""type"":""Point"",""coordinates"":[77.2517023678617,29.053692712157304]}"
4331,394,28.38366014028239,76.97887143339905,"{""type"":""Point"",""coordinates"":[76.97887143339905,28.38366014028239]}"
4332,911,28.516863783642552,77.37606649567638,"{""type"":""Point"",""coordinates"":[77.37606649567638,28.516863783642552]}"
4333,3,28.39568610783777,77.10197102163843,"{""type"":""Point"",""coordinates"":[77.10197102163843,28.39568610783777]}"
4334,597,28.42094390461222,76.74879723196759,"{""type"":""Point"",""coordinates"":[76.74879723196759,28.42094390461222]}"
4335,100,28.60735190520499,77.12308728055166,"{""type"":""Point"",""coordinates"":[77.12308728055166,28.60735190520499]}"
4336,3184,28.475285455243156,77.33829588261838,"{""type"":""Point"",""coordinates"":[77.33829588261838,28.475285455243156]}"
4337,0,28.838621059245426,77.54588671210396,"{""type"":""Point"",""coordinates"":[77.54588671210396,28.838621059245426]}"
4338,0,28.924603347499282,76.71115880726742,"{""type"":""Point"",""coordinates"":[76.71115880726742,28.924603347499282]}"
4339,0,28.266511555684648,77.03716505970614,"{""type"":""Point"",""coordinates"":[77.03716505970614,28.266511555684648]}"
4340,0,28.492851026296734,76.83988830791412,"{""type"":""Point"",""coordinates"":[76.83988830791412,28.492851026296734]}"
4341,0,28.80613331154201,77.11653335773096,"{""type"":""Point"",""coordinates"":[77.11653335773096,28.80613331154201]}"
4342,181,28.941604066441126,77.2708812546831,"{""type"":""Point"",""coordinates"":[77.2708812546831,28.941604066441126]}"
4343,4221,28.647587030819604,77.24110931168772,"{""type"":""Point"",""coordinates"":[77.24110931168772,28.647587030819604]}"
4344,211,28.58514191239472,76.9635054751702,"{""type"":""Point"",""coordinates"":[76.9635054751702,28.58514191239472]}"
4345,0,28.68648069708138,77.17871398866251,"{""type"":""Point"",""coordinates"":[77.17871398866251,28.68648069708138]}"
4346,0,28.450153440716296,76.8834532109886,"{""type"":""Point"",""coordinates"":[76.8834532109886,28.450153440716296]}"
4347,0,28.95560328882854,76.76331035109109,"{""type"":""Point"",""coordinates"":[76.76331035109109,28.95560328882854]}"
4348,16,28.84587354451964,76.97101042049027,"{""type"":""Point"",""coordinates"":[76.97101042049027,28.84587354451964]}"
4349,0,28.85448789587514,76.96665738233357,"{""type"":""Point"",""coordinates"":[76.96665738233357,28.85448789587514]}"
4350,28,28.586840940520926,76.7049482335528,"{""type"":""Point"",""coordinates"":[76.7049482335528,28.586840940520926]}"
4351,0,28.758083527160466,76.84189698290754,"{""type"":""Point"",""coordinates"":[76.84189698290754,28.758083527160466]}"
4352,20,28.743146932592985,76.94230590412238,"{""type"":""Point"",""coordinates"":[76.94230590412238,28.743146932592985]}"
4353,6695,28.56701842641128,77.36054442754045,"{""type"":""Point"",""coordinates"":[77.36054442754045,28.56701842641128]}"
4354,0,29.07095390143796,77.36753495295038,"{""type"":""Point"",""coordinates"":[77.36753495295038,29.07095390143796]}"
4355,816,28.68909838432713,77.45427060897276,"{""type"":""Point"",""coordinates"":[77.45427060897276,28.68909838432713]}"
4356,0,29.13530356585699,76.99690181124352,"{""type"":""Point"",""coordinates"":[76.99690181124352,29.13530356585699]}"
4357,0,29.08780098938358,76.95870310105397,"{""type"":""Point"",""coordinates"":[76.95870310105397,29.08780098938358]}"
4358,0,28.54551349695685,77.0711976258513,"{""type"":""Point"",""coordinates"":[77.0711976258513,28.54551349695685]}"
4359,667,28.55467757281472,77.36123758893324,"{""type"":""Point"",""coordinates"":[77.36123758893324,28.55467757281472]}"
4360,5962,28.573800432815844,77.37344548299096,"{""type"":""Point"",""coordinates"":[77.37344548299096,28.573800432815844]}"
4361,2378,28.503738176428932,77.03582106196704,"{""type"":""Point"",""coordinates"":[77.03582106196704,28.503738176428932]}"
4362,25,29.083029548441594,76.98580199185194,"{""type"":""Point"",""coordinates"":[76.98580199185194,29.083029548441594]}"
4363,135,28.915486571576007,77.01522037185048,"{""type"":""Point"",""coordinates"":[77.01522037185048,28.915486571576007]}"
4364,5195,28.46063792614429,77.26831468049838,"{""type"":""Point"",""coordinates"":[77.26831468049838,28.46063792614429]}"
4365,0,28.858694311311673,76.63742711718767,"{""type"":""Point"",""coordinates"":[76.63742711718767,28.858694311311673]}"
4366,0,28.40599546899993,76.75650796754,"{""type"":""Point"",""coordinates"":[76.75650796754,28.40599546899993]}"
4367,0,28.33564717833495,76.96377186395948,"{""type"":""Point"",""coordinates"":[76.96377186395948,28.33564717833495]}"
4368,2363,28.578727622249463,77.44986701442977,"{""type"":""Point"",""coordinates"":[77.44986701442977,28.578727622249463]}"
4369,0,28.679614257479894,76.82468881713736,"{""type"":""Point"",""coordinates"":[76.82468881713736,28.679614257479894]}"
4370,4016,28.83357794085124,76.95439255874312,"{""type"":""Point"",""coordinates"":[76.95439255874312,28.83357794085124]}"
4371,0,28.505033275913203,77.11267776724948,"{""type"":""Point"",""coordinates"":[77.11267776724948,28.505033275913203]}"
4372,0,28.969267744834916,76.80533726475034,"{""type"":""Point"",""coordinates"":[76.80533726475034,28.969267744834916]}"
4373,43,28.66577408999086,76.84172325281041,"{""type"":""Point"",""coordinates"":[76.84172325281041,28.66577408999086]}"
4374,1556,28.531861732538474,77.00766087754853,"{""type"":""Point"",""coordinates"":[77.00766087754853,28.531861732538474]}"
4375,0,28.580666880186882,76.66384100453871,"{""type"":""Point"",""coordinates"":[76.66384100453871,28.580666880186882]}"
4376,0,28.96808884336317,76.70107621356038,"{""type"":""Point"",""coordinates"":[76.70107621356038,28.96808884336317]}"
4377,0,28.4657474000231,77.45314436297704,"{""type"":""Point"",""coordinates"":[77.45314436297704,28.4657474000231]}"
4378,5354,28.334351147473107,77.33148541692508,"{""type"":""Point"",""coordinates"":[77.33148541692508,28.334351147473107]}"
4379,0,28.507457695518767,77.11137825551612,"{""type"":""Point"",""coordinates"":[77.11137825551612,28.507457695518767]}"
4380,0,28.89333149411527,77.00304791173339,"{""type"":""Point"",""coordinates"":[77.00304791173339,28.89333149411527]}"
4381,0,28.654991391783092,77.54027263306443,"{""type"":""Point"",""coordinates"":[77.54027263306443,28.654991391783092]}"
4382,1791,28.62185477388144,77.35804934849612,"{""type"":""Point"",""coordinates"":[77.35804934849612,28.62185477388144]}"
4383,481,28.574289191096558,77.46264915820691,"{""type"":""Point"",""coordinates"":[77.46264915820691,28.574289191096558]}"
4384,0,28.837517003276847,76.83430924039025,"{""type"":""Point"",""coordinates"":[76.83430924039025,28.837517003276847]}"
4385,0,28.75676681318482,76.73914332704186,"{""type"":""Point"",""coordinates"":[76.73914332704186,28.75676681318482]}"
4386,0,28.878424149187644,76.92840962207154,"{""type"":""Point"",""coordinates"":[76.92840962207154,28.878424149187644]}"
4387,0,28.30721758003221,77.01276144433609,"{""type"":""Point"",""coordinates"":[77.01276144433609,28.30721758003221]}"
4388,0,28.939870982970298,77.41973230705301,"{""type"":""Point"",""coordinates"":[77.41973230705301,28.939870982970298]}"
4389,1091,28.471007941532093,76.96820050633873,"{""type"":""Point"",""coordinates"":[76.96820050633873,28.471007941532093]}"
4390,0,29.01797391389931,77.16848148967114,"{""type"":""Point"",""coordinates"":[77.16848148967114,29.01797391389931]}"
4391,3381,28.490344137405632,77.30208442515217,"{""type"":""Point"",""coordinates"":[77.30208442515217,28.490344137405632]}"
4392,0,28.923868301952165,76.96546203502311,"{""type"":""Point"",""coordinates"":[76.96546203502311,28.923868301952165]}"
4393,0,28.98472820432214,76.7910250038813,"{""type"":""Point"",""coordinates"":[76.7910250038813,28.98472820432214]}"
4394,4822,28.73092431283115,77.20678398254955,"{""type"":""Point"",""coordinates"":[77.20678398254955,28.73092431283115]}"
4395,0,28.278912346906385,77.19519572216687,"{""type"":""Point"",""coordinates"":[77.19519572216687,28.278912346906385]}"
4396,0,28.342133639642988,77.01750513111128,"{""type"":""Point"",""coordinates"":[77.01750513111128,28.342133639642988]}"
4397,980,28.57903511019511,77.52697771809743,"{""type"":""Point"",""coordinates"":[77.52697771809743,28.57903511019511]}"
4398,0,29.033659159582317,77.10141044873427,"{""type"":""Point"",""coordinates"":[77.10141044873427,29.033659159582317]}"
4399,0,29.11145562422945,77.21529089334427,"{""type"":""Point"",""coordinates"":[77.21529089334427,29.11145562422945]}"
4400,2303,28.61368980113655,76.99955761419012,"{""type"":""Point"",""coordinates"":[76.99955761419012,28.61368980113655]}"
4401,35,28.647474634111536,77.399833174004,"{""type"":""Point"",""coordinates"":[77.399833174004,28.647474634111536]}"
4402,8262,28.57966353544251,77.31821482252418,"{""type"":""Point"",""coordinates"":[77.31821482252418,28.57966353544251]}"
4403,648,28.348587460837926,76.96317288287412,"{""type"":""Point"",""coordinates"":[76.96317288287412,28.348587460837926]}"
4404,0,28.610290165010152,76.92992214047909,"{""type"":""Point"",""coordinates"":[76.92992214047909,28.610290165010152]}"
4405,0,28.34083144340405,77.03052173823629,"{""type"":""Point"",""coordinates"":[77.03052173823629,28.34083144340405]}"
4406,4703,28.985032894419327,77.0161469552864,"{""type"":""Point"",""coordinates"":[77.0161469552864,28.985032894419327]}"
4407,0,29.08373894431704,77.13397496911367,"{""type"":""Point"",""coordinates"":[77.13397496911367,29.08373894431704]}"
4408,0,28.318119205948832,77.25081967404654,"{""type"":""Point"",""coordinates"":[77.25081967404654,28.318119205948832]}"
4409,0,28.345610930342307,77.22262371846219,"{""type"":""Point"",""coordinates"":[77.22262371846219,28.345610930342307]}"
