system:index,Latitude,Longitude,NDVI,.geo
1721,28.76707191406162,76.67296240118931,0.1590217513805928,"{""type"":""Point"",""coordinates"":[76.67296240118931,28.76707191406162]}"
1722,28.350741619397755,77.04821106912482,0.3208597494974486,"{""type"":""Point"",""coordinates"":[77.04821106912482,28.350741619397755]}"
1723,28.38742879136153,77.22377391701751,0.303589535591158,"{""type"":""Point"",""coordinates"":[77.22377391701751,28.38742879136153]}"
1724,28.756893745320692,76.84810639894934,0.1848341232227488,"{""type"":""Point"",""coordinates"":[76.84810639894934,28.756893745320692]}"
1725,28.88368173268574,76.87955640191205,0.1819312059676751,"{""type"":""Point"",""coordinates"":[76.87955640191205,28.88368173268574]}"
1726,28.6675869725386,76.67694235536922,0.10807142111308343,"{""type"":""Point"",""coordinates"":[76.67694235536922,28.6675869725386]}"
1727,28.68941851981329,77.34832442351042,0.1201058201058201,"{""type"":""Point"",""coordinates"":[77.34832442351042,28.68941851981329]}"
1728,28.38716311797294,77.05689638378703,0.4169251218431546,"{""type"":""Point"",""coordinates"":[77.05689638378703,28.38716311797294]}"
1729,28.719429865446042,77.54496169662795,0.5865494841421475,"{""type"":""Point"",""coordinates"":[77.54496169662795,28.719429865446042]}"
1730,28.84263156655128,77.00647057398679,0.14890087100788055,"{""type"":""Point"",""coordinates"":[77.00647057398679,28.84263156655128]}"
1731,28.409457091333536,77.27336094931799,0.26744815148782686,"{""type"":""Point"",""coordinates"":[77.27336094931799,28.409457091333536]}"
1732,29.129370689887715,77.05429437926249,0.3935413245758073,"{""type"":""Point"",""coordinates"":[77.05429437926249,29.129370689887715]}"
1733,28.911279585200962,76.66659570456933,0.42450142450142453,"{""type"":""Point"",""coordinates"":[76.66659570456933,28.911279585200962]}"
1734,28.915026295761418,77.18493153139175,0.2606255012028869,"{""type"":""Point"",""coordinates"":[77.18493153139175,28.915026295761418]}"
1735,28.779789688946014,76.7818543236059,0.20944958597174865,"{""type"":""Point"",""coordinates"":[76.7818543236059,28.779789688946014]}"
1736,28.573178534988326,77.12419956672863,0.4574898785425101,"{""type"":""Point"",""coordinates"":[77.12419956672863,28.573178534988326]}"
1737,28.985270204290924,76.7105510017003,0.19051383399209487,"{""type"":""Point"",""coordinates"":[76.7105510017003,28.985270204290924]}"
1738,28.853425687574262,77.46592263503315,0.3416666666666667,"{""type"":""Point"",""coordinates"":[77.46592263503315,28.853425687574262]}"
1739,28.991301638287563,77.33021323274083,0.5637225844694724,"{""type"":""Point"",""coordinates"":[77.33021323274083,28.991301638287563]}"
1740,28.507623661361784,77.29903719765626,0.24381007864841248,"{""type"":""Point"",""coordinates"":[77.29903719765626,28.507623661361784]}"
1741,28.546588244054544,77.47529211121675,0.25519935654372056,"{""type"":""Point"",""coordinates"":[77.47529211121675,28.546588244054544]}"
1742,28.50979346606937,77.24654258226634,0.1902181464499097,"{""type"":""Point"",""coordinates"":[77.24654258226634,28.50979346606937]}"
1743,28.46164226267417,76.7891804451218,0.21932193219321933,"{""type"":""Point"",""coordinates"":[76.7891804451218,28.46164226267417]}"
1744,28.86666454688067,77.20162487655159,0.12190414924412994,"{""type"":""Point"",""coordinates"":[77.20162487655159,28.86666454688067]}"
1745,28.555229455144563,76.75024918005904,0.09931972789115646,"{""type"":""Point"",""coordinates"":[76.75024918005904,28.555229455144563]}"
1746,28.564849363120295,76.74318138524612,0.25702046644455023,"{""type"":""Point"",""coordinates"":[76.74318138524612,28.564849363120295]}"
1747,28.33722184048947,77.00767626250601,0.4289266473269789,"{""type"":""Point"",""coordinates"":[77.00767626250601,28.33722184048947]}"
1748,28.54326547287918,76.80671933309647,0.12531520666593576,"{""type"":""Point"",""coordinates"":[76.80671933309647,28.54326547287918]}"
1749,29.11874211802176,77.21270476665194,0.39353169469598964,"{""type"":""Point"",""coordinates"":[77.21270476665194,29.11874211802176]}"
1750,28.55171422413037,76.800304279309,0.2421954703121812,"{""type"":""Point"",""coordinates"":[76.800304279309,28.55171422413037]}"
1751,28.52424017347974,77.12760541164906,0.33799103611916687,"{""type"":""Point"",""coordinates"":[77.12760541164906,28.52424017347974]}"
1752,28.933130591825222,76.7867207292658,0.25219941348973607,"{""type"":""Point"",""coordinates"":[76.7867207292658,28.933130591825222]}"
1753,28.859202497694316,77.319101191585,0.12099461676493208,"{""type"":""Point"",""coordinates"":[77.319101191585,28.859202497694316]}"
1754,29.092526851971783,77.17806939144315,0.3145539906103286,"{""type"":""Point"",""coordinates"":[77.17806939144315,29.092526851971783]}"
1755,28.90072400022479,77.27137096237965,0.09541921614023482,"{""type"":""Point"",""coordinates"":[77.27137096237965,28.90072400022479]}"
1756,28.412173964647245,76.86294095415657,0.21317869239453968,"{""type"":""Point"",""coordinates"":[76.86294095415657,28.412173964647245]}"
1757,29.053961909189645,77.38919495740036,0.2762707400579405,"{""type"":""Point"",""coordinates"":[77.38919495740036,29.053961909189645]}"
1758,28.967933851358218,77.41380892883696,0.2894029047875202,"{""type"":""Point"",""coordinates"":[77.41380892883696,28.967933851358218]}"
1759,28.483357648603324,76.76801958113928,0.23226643598615918,"{""type"":""Point"",""coordinates"":[76.76801958113928,28.483357648603324]}"
1760,28.494492086726986,77.38411897626494,0.6075909986518718,"{""type"":""Point"",""coordinates"":[77.38411897626494,28.494492086726986]}"
1761,28.67346892413404,76.61837713716535,0.1273817169770927,"{""type"":""Point"",""coordinates"":[76.61837713716535,28.67346892413404]}"
1762,28.280716757867673,76.99596145369094,0.13038192685644817,"{""type"":""Point"",""coordinates"":[76.99596145369094,28.280716757867673]}"
1763,28.856008491621946,76.74362416749987,0.13413768630234207,"{""type"":""Point"",""coordinates"":[76.74362416749987,28.856008491621946]}"
1764,28.53938247048254,76.9901735099452,0.4204946996466431,"{""type"":""Point"",""coordinates"":[76.9901735099452,28.53938247048254]}"
1765,28.69706769621636,77.35408400915965,0.041644840230487166,"{""type"":""Point"",""coordinates"":[77.35408400915965,28.69706769621636]}"
1766,28.99325629768165,76.83551099451148,0.12157468159011965,"{""type"":""Point"",""coordinates"":[76.83551099451148,28.99325629768165]}"
1767,29.123588085171818,77.22656805159586,0.20954511558538405,"{""type"":""Point"",""coordinates"":[77.22656805159586,29.123588085171818]}"
1768,28.491177856237357,77.08409606437016,0.11133004926108374,"{""type"":""Point"",""coordinates"":[77.08409606437016,28.491177856237357]}"
1769,28.922323184666773,77.52229072330496,0.42456669178598344,"{""type"":""Point"",""coordinates"":[77.52229072330496,28.922323184666773]}"
1770,28.80789621765639,76.67100192548983,0.1546225272507065,"{""type"":""Point"",""coordinates"":[76.67100192548983,28.80789621765639]}"
1771,28.60353580681402,77.01362758436325,0.5880863737900224,"{""type"":""Point"",""coordinates"":[77.01362758436325,28.60353580681402]}"
1772,28.843581257039794,76.771737003757,0.14412238325281804,"{""type"":""Point"",""coordinates"":[76.771737003757,28.843581257039794]}"
1773,28.915409740642172,77.40284822245654,0.17911153119092627,"{""type"":""Point"",""coordinates"":[77.40284822245654,28.915409740642172]}"
1774,28.86840638023086,77.09008390011103,0.2818868788642088,"{""type"":""Point"",""coordinates"":[77.09008390011103,28.86840638023086]}"
1775,28.317729297994152,76.93828901422036,0.39361539636474724,"{""type"":""Point"",""coordinates"":[76.93828901422036,28.317729297994152]}"
1776,28.766288591572987,77.01386759787758,0.5295280454657771,"{""type"":""Point"",""coordinates"":[77.01386759787758,28.766288591572987]}"
1777,28.416949895514662,77.24036887194968,0.3276267922105714,"{""type"":""Point"",""coordinates"":[77.24036887194968,28.416949895514662]}"
1778,28.540699746968077,77.51916046671757,0.11527854384997242,"{""type"":""Point"",""coordinates"":[77.51916046671757,28.540699746968077]}"
1779,28.890598770319066,77.09489669121788,0.45929526123936815,"{""type"":""Point"",""coordinates"":[77.09489669121788,28.890598770319066]}"
1780,28.988528897481213,77.35495849457797,0.4094185487746276,"{""type"":""Point"",""coordinates"":[77.35495849457797,28.988528897481213]}"
1781,28.821741514451148,76.68614572181099,0.09348216065377715,"{""type"":""Point"",""coordinates"":[76.68614572181099,28.821741514451148]}"
1782,28.914674271445136,76.77773662861827,0.13909337466098412,"{""type"":""Point"",""coordinates"":[76.77773662861827,28.914674271445136]}"
1783,28.64817779171291,76.70276578359292,0.25905707196029776,"{""type"":""Point"",""coordinates"":[76.70276578359292,28.64817779171291]}"
1784,28.835937387585773,77.5528584684885,0.21682665160926032,"{""type"":""Point"",""coordinates"":[77.5528584684885,28.835937387585773]}"
1785,29.02518994690262,77.19469076323003,0.2733677782996712,"{""type"":""Point"",""coordinates"":[77.19469076323003,29.02518994690262]}"
1786,28.547723205976133,77.54579148829252,0.04934172867773326,"{""type"":""Point"",""coordinates"":[77.54579148829252,28.547723205976133]}"
1787,28.834534938226344,77.48657635222432,0.4535075859996996,"{""type"":""Point"",""coordinates"":[77.48657635222432,28.834534938226344]}"
1788,28.59939812592696,77.4816896705122,0.291161956034096,"{""type"":""Point"",""coordinates"":[77.4816896705122,28.59939812592696]}"
1789,28.879961063378484,77.36161852834995,0.4434829637641969,"{""type"":""Point"",""coordinates"":[77.36161852834995,28.879961063378484]}"
1790,28.499398825784485,76.67021041133225,0.1429604193023676,"{""type"":""Point"",""coordinates"":[76.67021041133225,28.499398825784485]}"
1791,28.43967295838619,76.89854329498776,0.14431172899941258,"{""type"":""Point"",""coordinates"":[76.89854329498776,28.43967295838619]}"
1792,28.420929305897978,76.88226053207887,0.20570884871550904,"{""type"":""Point"",""coordinates"":[76.88226053207887,28.420929305897978]}"
1793,28.8782394220857,77.23836271103272,0.25783777752984494,"{""type"":""Point"",""coordinates"":[77.23836271103272,28.8782394220857]}"
1794,28.84755876865438,76.7461581606615,0.10501897933361451,"{""type"":""Point"",""coordinates"":[76.7461581606615,28.84755876865438]}"
1795,28.506317973663222,76.74979070226989,0.16741229102896163,"{""type"":""Point"",""coordinates"":[76.74979070226989,28.506317973663222]}"
1796,28.49246410802681,77.30022360907506,0.12958541350119385,"{""type"":""Point"",""coordinates"":[77.30022360907506,28.49246410802681]}"
1797,28.888668856685143,76.67905569872411,0.12045554095488392,"{""type"":""Point"",""coordinates"":[76.67905569872411,28.888668856685143]}"
1798,28.406068382587485,76.90150470229572,0.26399831915117133,"{""type"":""Point"",""coordinates"":[76.90150470229572,28.406068382587485]}"
1799,28.368086027232053,76.85055699139728,0.15894561695419915,"{""type"":""Point"",""coordinates"":[76.85055699139728,28.368086027232053]}"
1800,28.430536037620467,77.48941482937295,0.5223707147007554,"{""type"":""Point"",""coordinates"":[77.48941482937295,28.430536037620467]}"
1801,28.69360715038044,77.16209997849819,0.549063007230338,"{""type"":""Point"",""coordinates"":[77.16209997849819,28.69360715038044]}"
1802,28.37260025899594,77.02598329608381,0.14948566425913767,"{""type"":""Point"",""coordinates"":[77.02598329608381,28.37260025899594]}"
1803,29.095202200681385,77.161237243071,0.2259970457902511,"{""type"":""Point"",""coordinates"":[77.161237243071,29.095202200681385]}"
1804,28.494073032520674,76.6701256935498,0.11051309651955507,"{""type"":""Point"",""coordinates"":[76.6701256935498,28.494073032520674]}"
1805,28.993833324765365,77.37281190625059,0.38308203424482495,"{""type"":""Point"",""coordinates"":[77.37281190625059,28.993833324765365]}"
1806,28.709668503678497,77.33460248662571,0.05985332387035723,"{""type"":""Point"",""coordinates"":[77.33460248662571,28.709668503678497]}"
1807,28.403764614384368,77.45579465627338,0.14775160599571735,"{""type"":""Point"",""coordinates"":[77.45579465627338,28.403764614384368]}"
1808,28.622652749319684,77.21421282588781,0.1680747797950746,"{""type"":""Point"",""coordinates"":[77.21421282588781,28.622652749319684]}"
1809,28.91758274096163,77.20130790352101,0.5746192893401015,"{""type"":""Point"",""coordinates"":[77.20130790352101,28.91758274096163]}"
1810,29.00622931918517,77.03413530062765,0.09869646182495345,"{""type"":""Point"",""coordinates"":[77.03413530062765,29.00622931918517]}"
1811,28.40096354731418,77.18586923476914,0.49972552607502285,"{""type"":""Point"",""coordinates"":[77.18586923476914,28.40096354731418]}"
1812,28.434482486722686,77.04079036969915,0.08684331444325318,"{""type"":""Point"",""coordinates"":[77.04079036969915,28.434482486722686]}"
1813,29.019720408556765,77.31017425588149,0.17407137654770574,"{""type"":""Point"",""coordinates"":[77.31017425588149,29.019720408556765]}"
1814,28.671553599611748,76.81162182739783,0.16342756183745583,"{""type"":""Point"",""coordinates"":[76.81162182739783,28.671553599611748]}"
1815,28.567534462116242,77.41249239436506,0.2644617545651896,"{""type"":""Point"",""coordinates"":[77.41249239436506,28.567534462116242]}"
1816,28.809982375316466,76.74350089913898,0.1366120218579235,"{""type"":""Point"",""coordinates"":[76.74350089913898,28.809982375316466]}"
1817,28.37986566456902,76.94899629402792,0.34675390035228987,"{""type"":""Point"",""coordinates"":[76.94899629402792,28.37986566456902]}"
1818,28.626269819452027,77.05497148585187,0.05705249841872233,"{""type"":""Point"",""coordinates"":[77.05497148585187,28.626269819452027]}"
1819,29.12514641281393,77.01513879985137,0.29096638655462187,"{""type"":""Point"",""coordinates"":[77.01513879985137,29.12514641281393]}"
1820,28.560050843552748,77.06462488489791,0.610975278456941,"{""type"":""Point"",""coordinates"":[77.06462488489791,28.560050843552748]}"
1821,28.875705707847406,76.69970736576471,0.08520526723470179,"{""type"":""Point"",""coordinates"":[76.69970736576471,28.875705707847406]}"
1822,28.295285715946356,76.96523508634365,0.14136530651711468,"{""type"":""Point"",""coordinates"":[76.96523508634365,28.295285715946356]}"
1823,28.986882780981375,77.16414556163829,0.5092364532019704,"{""type"":""Point"",""coordinates"":[77.16414556163829,28.986882780981375]}"
1824,28.91750914729386,76.6981253764024,0.09515418502202644,"{""type"":""Point"",""coordinates"":[76.6981253764024,28.91750914729386]}"
1825,28.90743491227887,77.03882971808484,0.21237113402061855,"{""type"":""Point"",""coordinates"":[77.03882971808484,28.90743491227887]}"
1826,28.543205706134476,77.02237225254534,0.5135406218655968,"{""type"":""Point"",""coordinates"":[77.02237225254534,28.543205706134476]}"
1827,28.90733061684445,76.86611115152432,0.6267942583732058,"{""type"":""Point"",""coordinates"":[76.86611115152432,28.90733061684445]}"
1828,28.556806834643112,76.80431633347206,0.125,"{""type"":""Point"",""coordinates"":[76.80431633347206,28.556806834643112]}"
1829,28.62378919486494,77.3591198578124,0.24988055422838032,"{""type"":""Point"",""coordinates"":[77.3591198578124,28.62378919486494]}"
1830,29.023319446316904,77.45436666469503,0.5122112211221123,"{""type"":""Point"",""coordinates"":[77.45436666469503,29.023319446316904]}"
1831,28.56383252644885,76.77181687886527,0.11857098860486603,"{""type"":""Point"",""coordinates"":[76.77181687886527,28.56383252644885]}"
1832,28.792982988456078,76.74542159623923,0.34831981460023176,"{""type"":""Point"",""coordinates"":[76.74542159623923,28.792982988456078]}"
1833,28.38531281893416,77.05758313677507,0.39117538005190955,"{""type"":""Point"",""coordinates"":[77.05758313677507,28.38531281893416]}"
1834,28.73390135977425,77.1956377566137,0.4027405890691447,"{""type"":""Point"",""coordinates"":[77.1956377566137,28.73390135977425]}"
1835,28.723110184726842,76.69392306659967,0.18185298621745788,"{""type"":""Point"",""coordinates"":[76.69392306659967,28.723110184726842]}"
1836,28.9706816955256,76.73810377361225,0.20867430441898527,"{""type"":""Point"",""coordinates"":[76.73810377361225,28.9706816955256]}"
1837,28.86655973089876,77.01572774876823,0.17793594306049823,"{""type"":""Point"",""coordinates"":[77.01572774876823,28.86655973089876]}"
1838,28.835281577318984,76.87648731077032,0.059803921568627454,"{""type"":""Point"",""coordinates"":[76.87648731077032,28.835281577318984]}"
1839,28.446827769642837,77.04917330552114,0.23382072472981563,"{""type"":""Point"",""coordinates"":[77.04917330552114,28.446827769642837]}"
1840,28.647337406673284,76.73881507355972,0.09636517328825021,"{""type"":""Point"",""coordinates"":[76.73881507355972,28.647337406673284]}"
1841,29.031015284338007,77.07802547362067,0.26135144797997856,"{""type"":""Point"",""coordinates"":[77.07802547362067,29.031015284338007]}"
1842,28.618122444366403,77.51366062788618,0.25193199381761977,"{""type"":""Point"",""coordinates"":[77.51366062788618,28.618122444366403]}"
1843,28.47550082770195,77.08161428552685,0.504092949564299,"{""type"":""Point"",""coordinates"":[77.08161428552685,28.47550082770195]}"
1844,29.001714969359984,77.13746235408179,0.49110320284697506,"{""type"":""Point"",""coordinates"":[77.13746235408179,29.001714969359984]}"
1845,28.84522772144571,76.72556117113655,0.14881069392569293,"{""type"":""Point"",""coordinates"":[76.72556117113655,28.84522772144571]}"
1846,29.10667230092235,77.00096839649805,0.13736017897091723,"{""type"":""Point"",""coordinates"":[77.00096839649805,29.10667230092235]}"
1847,28.925755629723824,76.98369918940705,0.5378525482434439,"{""type"":""Point"",""coordinates"":[76.98369918940705,28.925755629723824]}"
1848,29.03439444605575,77.10174348676053,0.3833805476864967,"{""type"":""Point"",""coordinates"":[77.10174348676053,29.03439444605575]}"
1849,28.447536819579387,77.46528705257478,0.45016690510252744,"{""type"":""Point"",""coordinates"":[77.46528705257478,28.447536819579387]}"
1850,28.369310144583245,76.9190542010413,0.07922210849539406,"{""type"":""Point"",""coordinates"":[76.9190542010413,28.369310144583245]}"
1851,28.895860137404664,77.19717398812425,0.3314720812182741,"{""type"":""Point"",""coordinates"":[77.19717398812425,28.895860137404664]}"
1852,29.07759905956342,76.85118942728282,0.17708788806296458,"{""type"":""Point"",""coordinates"":[76.85118942728282,29.07759905956342]}"
1853,29.018182955697938,77.12119570913585,0.11222627737226278,"{""type"":""Point"",""coordinates"":[77.12119570913585,29.018182955697938]}"
1854,28.297479938325303,77.09050250988412,0.18450271674935034,"{""type"":""Point"",""coordinates"":[77.09050250988412,28.297479938325303]}"
1855,28.31072826108504,77.05593287045868,0.4222511385816526,"{""type"":""Point"",""coordinates"":[77.05593287045868,28.31072826108504]}"
1856,28.878717371010005,76.75816043225775,0.27899686520376177,"{""type"":""Point"",""coordinates"":[76.75816043225775,28.878717371010005]}"
1857,28.403889810124728,77.27392691729702,0.1518595041322314,"{""type"":""Point"",""coordinates"":[77.27392691729702,28.403889810124728]}"
1858,29.012636771122796,76.77799846674107,0.15144325820482404,"{""type"":""Point"",""coordinates"":[76.77799846674107,29.012636771122796]}"
1859,28.80241463636889,77.45701587480985,0.28157894736842104,"{""type"":""Point"",""coordinates"":[77.45701587480985,28.80241463636889]}"
1860,28.9758475353881,77.1240514949693,0.19556881124840222,"{""type"":""Point"",""coordinates"":[77.1240514949693,28.9758475353881]}"
1861,28.828264155823305,77.45581302642384,0.45231910946196663,"{""type"":""Point"",""coordinates"":[77.45581302642384,28.828264155823305]}"
1862,29.108134864361645,77.25811961067019,0.061744112030553785,"{""type"":""Point"",""coordinates"":[77.25811961067019,29.108134864361645]}"
1863,28.555469474151895,76.97830820195433,0.21566380133715377,"{""type"":""Point"",""coordinates"":[76.97830820195433,28.555469474151895]}"
1864,29.0306935142451,76.76403197868525,0.35535920092201306,"{""type"":""Point"",""coordinates"":[76.76403197868525,29.0306935142451]}"
1865,28.532748363848395,76.99491468681691,0.5393345370131545,"{""type"":""Point"",""coordinates"":[76.99491468681691,28.532748363848395]}"
1866,28.962945381620155,76.92531172173746,0.39261285909712723,"{""type"":""Point"",""coordinates"":[76.92531172173746,28.962945381620155]}"
1867,28.938789998184756,77.46029150362362,0.09597290176891231,"{""type"":""Point"",""coordinates"":[77.46029150362362,28.938789998184756]}"
1868,28.801109525868412,77.1123181140766,0.25460886895864476,"{""type"":""Point"",""coordinates"":[77.1123181140766,28.801109525868412]}"
1869,28.9117694761112,77.2303882712748,0.35904707884288145,"{""type"":""Point"",""coordinates"":[77.2303882712748,28.9117694761112]}"
1870,28.63988707536638,76.78516226445974,0.38234594337378064,"{""type"":""Point"",""coordinates"":[76.78516226445974,28.63988707536638]}"
1871,28.890029296857126,76.87412007486195,0.11382665761484499,"{""type"":""Point"",""coordinates"":[76.87412007486195,28.890029296857126]}"
1872,28.70122436907759,76.77596002531907,0.14945321992709598,"{""type"":""Point"",""coordinates"":[76.77596002531907,28.70122436907759]}"
1873,28.432075959184587,77.3033757174717,0.11972225333184007,"{""type"":""Point"",""coordinates"":[77.3033757174717,28.432075959184587]}"
1874,28.5894191291463,77.44775715026775,0.07517838939857288,"{""type"":""Point"",""coordinates"":[77.44775715026775,28.5894191291463]}"
1875,28.26612916547914,77.14082793553098,0.22582781456953643,"{""type"":""Point"",""coordinates"":[77.14082793553098,28.26612916547914]}"
1876,28.429717198304626,77.44810349741705,0.11510650771936681,"{""type"":""Point"",""coordinates"":[77.44810349741705,28.429717198304626]}"
1877,28.5672634954243,77.10333972745639,0.36591342227062346,"{""type"":""Point"",""coordinates"":[77.10333972745639,28.5672634954243]}"
1878,28.559210628517622,77.15951498410355,0.5714660372410175,"{""type"":""Point"",""coordinates"":[77.15951498410355,28.559210628517622]}"
1879,28.81928097233018,76.84083045268191,0.09573755858067395,"{""type"":""Point"",""coordinates"":[76.84083045268191,28.81928097233018]}"
1880,29.03279699262437,77.42469172037808,0.1994638069705094,"{""type"":""Point"",""coordinates"":[77.42469172037808,29.03279699262437]}"
1881,28.410192045958276,77.04471255654117,0.235176705412704,"{""type"":""Point"",""coordinates"":[77.04471255654117,28.410192045958276]}"
1882,28.39645120989403,77.1013162264485,0.03184713375796178,"{""type"":""Point"",""coordinates"":[77.1013162264485,28.39645120989403]}"
1883,28.645086290589003,76.60853628623585,0.2054543371147015,"{""type"":""Point"",""coordinates"":[76.60853628623585,28.645086290589003]}"
1884,28.715080877698483,76.65542381876928,0.14751089699472356,"{""type"":""Point"",""coordinates"":[76.65542381876928,28.715080877698483]}"
1885,28.85550064815999,77.07923307066498,0.09057129586623316,"{""type"":""Point"",""coordinates"":[77.07923307066498,28.85550064815999]}"
1886,28.977129996740185,76.70646293125039,0.1567043618739903,"{""type"":""Point"",""coordinates"":[76.70646293125039,28.977129996740185]}"
1887,28.51353039609665,77.52071876912116,0.17448856799037304,"{""type"":""Point"",""coordinates"":[77.52071876912116,28.51353039609665]}"
1888,28.5760643505753,76.71394540521088,0.08556499020248204,"{""type"":""Point"",""coordinates"":[76.71394540521088,28.5760643505753]}"
1889,28.989582078870622,77.49266814122792,0.3602567531425515,"{""type"":""Point"",""coordinates"":[77.49266814122792,28.989582078870622]}"
1890,28.59524236117879,76.88338125413146,0.2934131736526946,"{""type"":""Point"",""coordinates"":[76.88338125413146,28.59524236117879]}"
1891,28.79318309413627,77.13342465027212,0.02854230377166157,"{""type"":""Point"",""coordinates"":[77.13342465027212,28.79318309413627]}"
1892,28.443974350574695,77.14676455241012,0.5171542072950523,"{""type"":""Point"",""coordinates"":[77.14676455241012,28.443974350574695]}"
1893,28.72754501200085,77.33670851010274,0.24402672404031253,"{""type"":""Point"",""coordinates"":[77.33670851010274,28.72754501200085]}"
1894,28.61649631098731,76.71441637466144,0.17534992223950233,"{""type"":""Point"",""coordinates"":[76.71441637466144,28.61649631098731]}"
1895,29.12422267686247,77.03597463007044,0.1479185119574845,"{""type"":""Point"",""coordinates"":[77.03597463007044,29.12422267686247]}"
1896,28.515628766696928,76.73983261808573,0.2199957814807003,"{""type"":""Point"",""coordinates"":[76.73983261808573,28.515628766696928]}"
1897,28.685580227904467,76.80573678039,0.10828976848394324,"{""type"":""Point"",""coordinates"":[76.80573678039,28.685580227904467]}"
1898,28.82071670188983,77.49747297678576,0.2965551060438887,"{""type"":""Point"",""coordinates"":[77.49747297678576,28.82071670188983]}"
1899,28.76008621220742,77.4006561613778,0.17785863932076304,"{""type"":""Point"",""coordinates"":[77.4006561613778,28.76008621220742]}"
1900,28.942172499320165,76.71975932861676,0.1380186282811177,"{""type"":""Point"",""coordinates"":[76.71975932861676,28.942172499320165]}"
1901,28.866362957426603,76.7019284558874,0.11214953271028037,"{""type"":""Point"",""coordinates"":[76.7019284558874,28.866362957426603]}"
1902,28.97738961539847,76.91237406378151,0.13893967093235832,"{""type"":""Point"",""coordinates"":[76.91237406378151,28.97738961539847]}"
1903,28.9468465865237,76.99048138817666,0.22715125601282737,"{""type"":""Point"",""coordinates"":[76.99048138817666,28.9468465865237]}"
1904,28.447730279717444,77.14739717830341,0.5640691229214216,"{""type"":""Point"",""coordinates"":[77.14739717830341,28.447730279717444]}"
1905,28.6221730748125,76.6056415122811,0.19255573981942142,"{""type"":""Point"",""coordinates"":[76.6056415122811,28.6221730748125]}"
1906,28.329677490244542,77.02012992506954,0.4175319971021492,"{""type"":""Point"",""coordinates"":[77.02012992506954,28.329677490244542]}"
1907,28.99477277356613,77.05026092523256,0.37855361596009973,"{""type"":""Point"",""coordinates"":[77.05026092523256,28.99477277356613]}"
1908,28.788576703721994,77.38937074750844,0.1364696734059098,"{""type"":""Point"",""coordinates"":[77.38937074750844,28.788576703721994]}"
1909,28.358763916627105,77.09491053406535,0.26587215601300107,"{""type"":""Point"",""coordinates"":[77.09491053406535,28.358763916627105]}"
1910,28.807114772554577,77.21192031971178,0.19523231431409338,"{""type"":""Point"",""coordinates"":[77.21192031971178,28.807114772554577]}"
1911,29.072841717583838,76.89230772481743,0.10452674897119342,"{""type"":""Point"",""coordinates"":[76.89230772481743,29.072841717583838]}"
1912,28.606227598141178,77.4349690999253,0.5082053996823717,"{""type"":""Point"",""coordinates"":[77.4349690999253,28.606227598141178]}"
1913,28.467022434991804,77.2462795089924,0.3216941480763013,"{""type"":""Point"",""coordinates"":[77.2462795089924,28.467022434991804]}"
1914,28.361504754010983,77.24346659873194,0.17838983050847457,"{""type"":""Point"",""coordinates"":[77.24346659873194,28.361504754010983]}"
1915,28.58796774368998,76.66961722401417,0.1992809450436569,"{""type"":""Point"",""coordinates"":[76.66961722401417,28.58796774368998]}"
1916,28.359300092433024,77.00665587743234,0.35734499614098275,"{""type"":""Point"",""coordinates"":[77.00665587743234,28.359300092433024]}"
1917,28.461529114897413,77.09314529245815,0.24128503075871496,"{""type"":""Point"",""coordinates"":[77.09314529245815,28.461529114897413]}"
1918,28.743810021366954,77.5261109260143,0.2836869847276659,"{""type"":""Point"",""coordinates"":[77.5261109260143,28.743810021366954]}"
1919,28.728689200210685,77.58835142353799,0.15330036551279294,"{""type"":""Point"",""coordinates"":[77.58835142353799,28.728689200210685]}"
1920,28.963647794541572,77.04730320893768,0.32061473237943827,"{""type"":""Point"",""coordinates"":[77.04730320893768,28.963647794541572]}"
1921,28.78591616437777,76.91082158946234,0.17315794882334806,"{""type"":""Point"",""coordinates"":[76.91082158946234,28.78591616437777]}"
1922,29.006811746564235,76.87275127454379,0.22992700729927007,"{""type"":""Point"",""coordinates"":[76.87275127454379,29.006811746564235]}"
1923,29.115047573852156,77.23984781733144,0.35900203910279477,"{""type"":""Point"",""coordinates"":[77.23984781733144,29.115047573852156]}"
1924,28.972949990978265,76.87034970269598,0.09752925877763328,"{""type"":""Point"",""coordinates"":[76.87034970269598,28.972949990978265]}"
1925,29.057082853980006,77.38408796968083,0.35623599701269604,"{""type"":""Point"",""coordinates"":[77.38408796968083,29.057082853980006]}"
1926,28.611367390216937,77.0578365831816,0.054536501292625876,"{""type"":""Point"",""coordinates"":[77.0578365831816,28.611367390216937]}"
1927,28.919975892268138,76.89938749597532,0.3243679397525551,"{""type"":""Point"",""coordinates"":[76.89938749597532,28.919975892268138]}"
1928,28.727397399639496,76.96956627332143,0.1254636700850971,"{""type"":""Point"",""coordinates"":[76.96956627332143,28.727397399639496]}"
1929,28.65630899918606,77.08362117713907,0.03624570774513544,"{""type"":""Point"",""coordinates"":[77.08362117713907,28.65630899918606]}"
1930,28.765193553236475,77.34882206534648,0.09355147506744409,"{""type"":""Point"",""coordinates"":[77.34882206534648,28.765193553236475]}"
1931,28.658742192106832,77.2552259514241,0.01972818939061815,"{""type"":""Point"",""coordinates"":[77.2552259514241,28.658742192106832]}"
1932,28.449456852523177,76.79792647295466,0.1507537688442211,"{""type"":""Point"",""coordinates"":[76.79792647295466,28.449456852523177]}"
