system:index,Latitude,Longitude,WindSpeed,.geo
2413,28.543968152897797,76.73858314591013,0.7251701485860634,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.73858314591013,28.543968152897797]}"
2414,28.543968152897797,76.74756629875132,0.7251701485860634,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.74756629875132,28.543968152897797]}"
2415,28.543968152897797,76.75654945159252,0.7379791364443985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.75654945159252,28.543968152897797]}"
2416,28.543968152897797,76.76553260443372,0.7379791364443985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.76553260443372,28.543968152897797]}"
2417,28.543968152897797,76.77451575727491,0.7379791364443985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.77451575727491,28.543968152897797]}"
2418,28.543968152897797,76.78349891011611,0.7379791364443985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.78349891011611,28.543968152897797]}"
2419,28.543968152897797,76.7924820629573,0.7379791364443985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.7924820629573,28.543968152897797]}"
2420,28.543968152897797,76.80146521579849,0.7379791364443985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.80146521579849,28.543968152897797]}"
2421,28.543968152897797,76.81044836863968,0.7379791364443985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.81044836863968,28.543968152897797]}"
2422,28.543968152897797,76.81943152148088,0.7379791364443985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.81943152148088,28.543968152897797]}"
2423,28.543968152897797,76.82841467432208,0.7379791364443985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.82841467432208,28.543968152897797]}"
2424,28.543968152897797,76.83739782716327,0.7379791364443985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.83739782716327,28.543968152897797]}"
2425,28.543968152897797,76.84638098000447,0.7379791364443985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.84638098000447,28.543968152897797]}"
2426,28.543968152897797,76.85536413284566,0.7602193179945085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.85536413284566,28.543968152897797]}"
2427,28.543968152897797,76.86434728568686,0.7602193179945085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.86434728568686,28.543968152897797]}"
2428,28.543968152897797,76.87333043852806,0.7602193179945085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.87333043852806,28.543968152897797]}"
2429,28.543968152897797,76.88231359136925,0.7602193179945085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.88231359136925,28.543968152897797]}"
2430,28.543968152897797,76.89129674421045,0.7602193179945085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.89129674421045,28.543968152897797]}"
2431,28.543968152897797,76.90027989705165,0.7602193179945085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.90027989705165,28.543968152897797]}"
2432,28.543968152897797,76.90926304989284,0.7602193179945085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.90926304989284,28.543968152897797]}"
2433,28.543968152897797,76.91824620273403,0.7602193179945085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.91824620273403,28.543968152897797]}"
2434,28.543968152897797,76.92722935557522,0.7602193179945085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.92722935557522,28.543968152897797]}"
2435,28.543968152897797,76.93621250841642,0.7602193179945085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.93621250841642,28.543968152897797]}"
2436,28.543968152897797,76.94519566125761,0.7602193179945085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.94519566125761,28.543968152897797]}"
2437,28.543968152897797,76.95417881409881,0.8044540483313761,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.95417881409881,28.543968152897797]}"
2438,28.543968152897797,76.96316196694,0.8044540483313761,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.96316196694,28.543968152897797]}"
2439,28.543968152897797,76.9721451197812,0.8044540483313761,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.9721451197812,28.543968152897797]}"
2440,28.543968152897797,76.9811282726224,0.8044540483313761,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.9811282726224,28.543968152897797]}"
2441,28.543968152897797,76.9901114254636,0.8044540483313761,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.9901114254636,28.543968152897797]}"
2442,28.543968152897797,76.99909457830479,0.8044540483313761,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.99909457830479,28.543968152897797]}"
2443,28.543968152897797,77.00807773114599,0.8044540483313761,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.00807773114599,28.543968152897797]}"
2444,28.543968152897797,77.01706088398718,0.8044540483313761,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.01706088398718,28.543968152897797]}"
2445,28.543968152897797,77.02604403682838,0.8044540483313761,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.02604403682838,28.543968152897797]}"
2446,28.543968152897797,77.03502718966956,0.8044540483313761,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.03502718966956,28.543968152897797]}"
2447,28.543968152897797,77.04401034251076,0.8044540483313761,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.04401034251076,28.543968152897797]}"
2448,28.543968152897797,77.05299349535196,0.8500593234377019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05299349535196,28.543968152897797]}"
2449,28.543968152897797,77.06197664819315,0.8500593234377019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.06197664819315,28.543968152897797]}"
2450,28.543968152897797,77.07095980103435,0.8500593234377019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.07095980103435,28.543968152897797]}"
2451,28.543968152897797,77.07994295387554,0.8500593234377019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.07994295387554,28.543968152897797]}"
2452,28.543968152897797,77.08892610671674,0.8500593234377019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.08892610671674,28.543968152897797]}"
2453,28.543968152897797,77.09790925955794,0.8500593234377019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.09790925955794,28.543968152897797]}"
2454,28.543968152897797,77.10689241239913,0.8500593234377019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.10689241239913,28.543968152897797]}"
2455,28.543968152897797,77.11587556524033,0.8500593234377019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11587556524033,28.543968152897797]}"
2456,28.543968152897797,77.12485871808153,0.8500593234377019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.12485871808153,28.543968152897797]}"
2457,28.543968152897797,77.13384187092272,0.8500593234377019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.13384187092272,28.543968152897797]}"
2458,28.543968152897797,77.14282502376392,0.8500593234377019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.14282502376392,28.543968152897797]}"
2459,28.543968152897797,77.1518081766051,0.8990414857000971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.1518081766051,28.543968152897797]}"
2460,28.543968152897797,77.1607913294463,0.8990414857000971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.1607913294463,28.543968152897797]}"
2461,28.543968152897797,77.1697744822875,0.8990414857000971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.1697744822875,28.543968152897797]}"
2462,28.543968152897797,77.17875763512869,0.8990414857000971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.17875763512869,28.543968152897797]}"
2463,28.543968152897797,77.18774078796989,0.8990414857000971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.18774078796989,28.543968152897797]}"
2464,28.543968152897797,77.19672394081108,0.8990414857000971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.19672394081108,28.543968152897797]}"
2465,28.543968152897797,77.20570709365228,0.8990414857000971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.20570709365228,28.543968152897797]}"
2466,28.543968152897797,77.21469024649348,0.8990414857000971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.21469024649348,28.543968152897797]}"
2467,28.543968152897797,77.22367339933467,0.8990414857000971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.22367339933467,28.543968152897797]}"
2468,28.543968152897797,77.23265655217587,0.8990414857000971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.23265655217587,28.543968152897797]}"
2469,28.543968152897797,77.24163970501706,0.8990414857000971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.24163970501706,28.543968152897797]}"
2470,28.543968152897797,77.25062285785826,0.9334181979852076,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.25062285785826,28.543968152897797]}"
2471,28.543968152897797,77.25960601069944,0.9334181979852076,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.25960601069944,28.543968152897797]}"
2472,28.543968152897797,77.26858916354064,0.9334181979852076,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.26858916354064,28.543968152897797]}"
2473,28.543968152897797,77.27757231638184,0.9334181979852076,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.27757231638184,28.543968152897797]}"
2474,28.543968152897797,77.28655546922303,0.9334181979852076,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.28655546922303,28.543968152897797]}"
2475,28.543968152897797,77.29553862206423,0.9334181979852076,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.29553862206423,28.543968152897797]}"
2476,28.543968152897797,77.30452177490542,0.9334181979852076,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.30452177490542,28.543968152897797]}"
2477,28.543968152897797,77.31350492774662,0.9334181979852076,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.31350492774662,28.543968152897797]}"
2478,28.543968152897797,77.32248808058782,0.9334181979852076,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.32248808058782,28.543968152897797]}"
2479,28.543968152897797,77.33147123342901,0.9334181979852076,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.33147123342901,28.543968152897797]}"
2480,28.543968152897797,77.34045438627021,0.9334181979852076,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.34045438627021,28.543968152897797]}"
2481,28.543968152897797,77.3494375391114,0.9334181979852076,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.3494375391114,28.543968152897797]}"
2482,28.543968152897797,77.3584206919526,0.9659836524399593,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.3584206919526,28.543968152897797]}"
2483,28.543968152897797,77.3674038447938,0.9659836524399593,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.3674038447938,28.543968152897797]}"
2484,28.543968152897797,77.37638699763498,0.9659836524399593,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.37638699763498,28.543968152897797]}"
2485,28.543968152897797,77.38537015047618,0.9659836524399593,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.38537015047618,28.543968152897797]}"
2486,28.543968152897797,77.39435330331737,0.9659836524399593,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.39435330331737,28.543968152897797]}"
2487,28.543968152897797,77.40333645615857,0.9659836524399593,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.40333645615857,28.543968152897797]}"
2488,28.543968152897797,77.41231960899977,0.9659836524399593,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.41231960899977,28.543968152897797]}"
2489,28.543968152897797,77.42130276184096,0.9659836524399593,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.42130276184096,28.543968152897797]}"
2490,28.543968152897797,77.43028591468216,0.9659836524399593,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.43028591468216,28.543968152897797]}"
2491,28.543968152897797,77.43926906752336,0.9659836524399593,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.43926906752336,28.543968152897797]}"
2492,28.543968152897797,77.44825222036455,0.9659836524399593,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.44825222036455,28.543968152897797]}"
2493,28.543968152897797,77.45723537320575,0.9951200110194294,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45723537320575,28.543968152897797]}"
2494,28.543968152897797,77.46621852604694,0.9951200110194294,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.46621852604694,28.543968152897797]}"
2495,28.543968152897797,77.47520167888814,0.9951200110194294,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47520167888814,28.543968152897797]}"
2496,28.543968152897797,77.48418483172934,0.9951200110194294,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.48418483172934,28.543968152897797]}"
2497,28.543968152897797,77.49316798457052,0.9951200110194294,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49316798457052,28.543968152897797]}"
2498,28.543968152897797,77.50215113741172,0.9951200110194294,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.50215113741172,28.543968152897797]}"
